CLAC1_NM,CLAC2_NM,CLAC3_NM,PD_BRA_NM,PD_BUY_AM,PD_BUY_CT,PD_SALES,F_10,F_20,F_30,F_40,F_50,F_60,F_70,F_80,M_10,M_20,M_30,M_40,M_50,M_60,M_70,M_80,NOT_SIGNED,Desktop,Mobile,Busan,Chungbuk,Chungnam,Daegu,Daejeon,Gangwon,Gwangju,Gyeonggi,Gyeongbu,Gyeongnam,Incheon,Jeju,Jeonbuk,Jeonnam,Seoul,Ulsan
패션잡화,남성화,남성슬립온,레노마,61962,53,3283986,0.0,0.0,8.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,1.0,0.0,0.0,0.0,15.0,12.0,20.5,1.0,0.0,4.0,2.0,2.0,2.0,4.0,7.0,5.0,1.0,2.0,1.0,1.0,0.0,20.0,1.0
패션잡화,남성화,남성슬립온,레이첼콕스,183800,5,919000,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0
패션잡화,남성화,남성슬립온,미소페,133425,8,1067400,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
패션잡화,남성화,남성슬립온,사토리산,159000,2,318000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
패션잡화,남성화,남성슬립온,슈퍼콤마비,125300,1,125300,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
패션잡화,남성화,남성슬립온,에스티듀퐁,209450,2,418900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
패션잡화,남성화,남성슬립온,에코,198723,13,2583399,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,5.0,5.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
패션잡화,남성화,남성슬립온,탠디,150905,19,2867195,0.0,0.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,16.0,4.0,0.0,2.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0
패션잡화,남성화,남성신발부속품,내셔널지오그래픽,17529,481,8431449,1.0,2.0,15.0,12.0,1.0,0.0,0.0,0.0,2.0,3.0,11.0,6.0,2.0,0.0,0.0,0.0,29.0,29.0,55.0,3.0,2.0,1.0,3.0,2.0,0.0,3.0,34.0,3.0,1.0,10.0,0.0,2.0,4.0,12.0,4.0
패션잡화,남성화,남성신발부속품,라코스테,8221,997,8196337,0.0,51.0,151.0,150.0,13.0,2.0,0.0,0.0,0.0,24.0,45.0,75.0,0.0,0.0,0.0,0.0,209.0,187.0,533.0,90.0,37.0,25.0,45.0,19.0,19.0,17.0,85.0,39.0,64.0,22.0,12.0,27.0,10.0,202.0,7.0
패션잡화,남성화,남성신발부속품,랜드로바,5333,15,79995,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
패션잡화,남성화,남성신발부속품,빈폴,7712,215,1658080,0.0,3.0,21.0,41.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,22.0,4.0,0.0,0.0,0.0,43.0,41.0,105.0,18.0,0.0,2.0,5.0,0.0,3.0,14.0,9.0,14.0,7.0,8.0,2.0,22.0,4.0,29.0,9.0
패션잡화,남성화,남성신발부속품,슈퍼콤마비,5900,4,23600,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
패션잡화,남성화,남성신발부속품,에스티듀퐁,15000,6,90000,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
패션잡화,남성화,남성신발부속품,에피그램,8071,14,112994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,2.0,2.0,12.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0
패션잡화,남성화,남성신발부속품,타미힐피거,31228,76,2373328,0.0,2.0,9.0,6.0,8.0,0.0,0.0,0.0,0.0,4.0,10.0,12.0,1.0,0.0,0.0,0.0,15.0,15.0,26.0,7.0,2.0,2.0,3.0,0.0,5.0,4.0,16.0,1.0,2.0,2.0,0.0,0.0,1.0,22.0,0.0
패션잡화,남성화,남성신발부속품,탠디,13500,2,27000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
패션잡화,남성화,남성신발부속품,폴스미스,40000,3,120000,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
패션잡화,남성화,남성신발부속품,헤지스,25299,102,2580498,0.0,2.0,19.0,23.0,7.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,0.0,0.0,0.0,0.0,29.0,26.0,71.0,23.0,0.0,2.0,4.0,1.0,6.0,4.0,12.0,2.0,7.0,5.0,1.0,3.0,4.0,21.0,2.0
패션잡화,남성화,남성정장화,금강제화,200080,209,41816720,0.0,13.0,20.0,15.0,10.0,0.0,0.0,0.0,0.0,34.0,58.0,17.0,1.0,0.0,0.0,0.0,40.0,38.0,85.0,29.0,4.0,7.0,1.0,0.0,5.0,3.0,34.0,4.0,2.0,9.0,3.0,2.0,3.0,101.0,1.0
패션잡화,남성화,남성정장화,닥스,217364,63,13693932,0.0,1.0,7.0,12.0,5.0,2.0,0.0,0.0,0.0,4.0,8.0,10.0,5.0,0.0,0.0,0.0,9.0,7.0,56.0,9.0,0.0,2.0,2.0,3.0,2.0,1.0,10.0,1.0,3.0,1.0,0.0,1.0,0.0,28.0,0.0
패션잡화,남성화,남성정장화,라코스테,96779,840,81294360,3.0,51.0,218.0,225.0,15.0,1.0,0.0,0.0,0.0,11.0,92.0,70.0,13.0,4.0,0.0,0.0,137.0,117.0,361.5,108.0,27.0,30.0,29.0,26.0,18.0,23.0,131.0,36.0,38.0,47.0,9.0,46.0,16.0,249.0,7.0
패션잡화,남성화,남성정장화,락포트,141655,625,88534375,0.0,25.0,148.0,130.0,21.0,5.0,1.0,0.0,0.0,4.0,78.0,64.0,16.0,0.0,0.0,0.0,132.0,113.0,255.5,52.0,6.0,18.0,28.0,16.0,9.0,6.0,102.0,17.0,18.0,14.0,3.0,12.0,3.0,314.0,6.0
패션잡화,남성화,남성정장화,랜드로바,163692,39,6383988,0.0,3.0,5.0,8.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,3.0,0.0,0.0,0.0,12.0,12.0,27.0,3.0,1.0,1.0,4.0,1.0,0.0,0.0,7.0,3.0,4.0,1.0,0.0,3.0,2.0,9.0,0.0
패션잡화,남성화,남성정장화,레노마,79047,320,25295040,0.0,6.0,46.0,67.0,17.0,2.0,0.0,0.0,0.0,6.0,26.0,48.0,7.0,1.0,1.0,0.0,91.0,88.0,115.0,33.0,6.0,7.0,18.0,6.0,4.0,6.0,67.0,14.0,13.0,13.0,5.0,9.0,5.0,106.0,6.0
패션잡화,남성화,남성정장화,루이까또즈,115500,4,462000,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
패션잡화,남성화,남성정장화,마에스트로,194400,3,583200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
패션잡화,남성화,남성정장화,미소페,174275,32,5576800,0.0,2.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,5.0,0.0,0.0,0.0,0.0,6.0,5.0,27.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,1.0,0.0,14.0,0.0
패션잡화,남성화,남성정장화,빈폴,115844,78,9035832,0.0,1.0,9.0,9.0,2.0,0.0,1.0,0.0,0.0,6.0,12.0,11.0,16.0,0.0,0.0,0.0,11.0,11.0,67.0,7.0,0.0,2.0,2.0,2.0,1.0,2.0,10.0,2.0,4.0,0.0,0.0,4.0,2.0,39.0,1.0
패션잡화,남성화,남성정장화,샌프란시스코마켓,96200,4,384800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
패션잡화,남성화,남성정장화,에스티듀퐁,425944,9,3833496,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0
패션잡화,남성화,남성정장화,에코,267150,4,1068600,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
패션잡화,남성화,남성정장화,캠퍼,242461,23,5576603,0.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,7.0,6.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,10.0,0.0
패션잡화,남성화,남성정장화,커스텀멜로우,102550,4,410200,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
패션잡화,남성화,남성정장화,탠디,144848,486,70396128,0.0,12.0,103.0,105.0,9.0,1.0,0.0,0.0,1.0,12.0,58.0,59.0,4.0,3.0,0.0,0.0,118.0,113.0,372.0,58.0,5.0,12.0,21.0,10.0,5.0,10.0,70.0,15.0,11.0,12.0,0.0,17.0,13.0,222.0,4.0
패션잡화,남성화,남성정장화,토즈,419333,9,3773997,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0
패션잡화,남성화,남성정장화,톰브라운,960000,1,960000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
패션잡화,남성화,남성정장화,팀버랜드,118268,11,1300948,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,5.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0
패션잡화,남성화,남성정장화,폴스미스,312000,1,312000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
패션잡화,남성화,남성정장화,프라다,699000,2,1398000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
패션잡화,남성화,남성컴포트화,금강제화,157879,43,6788797,0.0,0.0,5.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,5.0,5.0,38.0,3.0,0.0,0.0,6.0,3.0,0.0,1.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,19.0,0.0
패션잡화,남성화,남성컴포트화,닥스,176800,12,2121600,0.0,1.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0
패션잡화,남성화,남성컴포트화,락포트,130544,95,12401680,0.0,3.0,27.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,2.0,0.0,0.0,0.0,32.0,32.0,63.0,12.0,1.0,5.0,4.0,2.0,1.0,5.0,13.0,5.0,2.0,0.0,0.0,4.0,0.0,41.0,0.0
패션잡화,남성화,남성컴포트화,랜드로바,163683,130,21278790,0.0,5.0,22.0,31.0,11.0,1.0,0.0,0.0,0.0,0.0,4.0,12.0,3.0,2.0,1.0,0.0,38.0,35.0,47.5,19.0,3.0,5.0,2.0,4.0,4.0,2.0,26.0,8.0,7.0,4.0,0.0,2.0,0.0,42.0,2.0
패션잡화,남성화,남성컴포트화,레노마,60000,20,1200000,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,5.0,5.0,15.0,6.0,0.0,0.0,3.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0
패션잡화,남성화,남성컴포트화,미소페,202571,7,1417997,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
패션잡화,모자,기타모자,구찌,95000,3,285000,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
패션잡화,모자,기타모자,라코스테,119000,1,119000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
패션잡화,모자,기타모자,보스,79000,1,79000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
패션잡화,모자,기타모자,빈폴레이디스,113900,6,683400,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
패션잡화,모자,기타모자,샌프란시스코마켓,59000,1,59000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
패션잡화,모자,기타모자,슈퍼콤마비,22420,2,44840,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
패션잡화,모자,기타모자,써스데이아일랜드,28028,92,2578576,0.0,5.0,21.0,27.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,18.0,17.0,36.0,12.0,3.0,1.0,10.0,1.0,1.0,6.0,13.0,4.0,3.0,4.0,0.0,9.0,1.0,20.0,1.0
패션잡화,모자,기타모자,아가타,54000,2,108000,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
패션잡화,모자,기타모자,프라다,126000,1,126000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
패션잡화,모자,기타모자,헤지스레이디스,81270,1,81270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
패션잡화,모자,벙거지,닥스,100000,1,100000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
패션잡화,모자,벙거지,빈폴레이디스,75532,22,1661704,0.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,16.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,7.0,1.0
패션잡화,모자,벙거지,써스데이아일랜드,49500,1,49500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
패션잡화,모자,벙거지,앳코너,29722,69,2050818,0.0,1.0,24.0,25.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,12.0,10.0,59.0,8.0,0.0,4.0,0.0,4.0,2.0,3.0,12.0,8.0,2.0,2.0,1.0,3.0,0.0,20.0,0.0
패션잡화,모자,벙거지,에고이스트,78588,17,1335996,0.0,0.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,15.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0
패션잡화,모자,벙거지,올리브데올리브,46400,1,46400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
패션잡화,모자,벙거지,헬렌카민스키,271812,32,8697984,0.0,1.0,13.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,8.0,6.0,26.0,3.0,2.0,1.0,0.0,1.0,0.0,1.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,13.0,0.0
패션잡화,모자,비니,닥스,94125,4,376500,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
패션잡화,모자,비니,레노마,55350,4,221400,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
패션잡화,모자,비니,세컨플로어,66500,1,66500,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
패션잡화,모자,비니,오즈세컨,114480,5,572400,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
패션잡화,모자,썬캡,닥스,70428,229,16128012,0.0,20.0,72.0,58.0,9.0,1.0,0.0,0.0,0.0,0.0,9.0,4.0,3.0,0.0,0.0,0.0,42.0,29.0,189.0,27.0,4.0,2.0,16.0,4.0,4.0,2.0,23.0,14.0,9.0,7.0,2.0,5.0,8.0,88.0,3.0
패션잡화,모자,썬캡,레노마,26092,745,19438540,0.0,12.0,185.0,234.0,95.0,12.0,0.0,0.0,0.0,0.0,9.0,26.0,10.0,0.0,0.0,0.0,134.0,123.0,297.0,65.0,12.0,17.0,28.0,15.0,4.0,27.0,159.0,23.0,33.0,32.0,2.0,14.0,9.0,267.0,10.0
패션잡화,모자,썬캡,아가타,41937,355,14887635,0.0,20.0,123.0,102.0,31.0,8.0,0.0,0.0,0.0,1.0,4.0,11.0,2.0,1.0,0.0,0.0,51.0,39.0,157.5,49.0,1.0,5.0,6.0,9.0,4.0,5.0,92.0,3.0,11.0,8.0,2.0,11.0,4.0,132.0,12.0
패션잡화,모자,썬캡,헤지스,27309,7,191163,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
패션잡화,모자,썬캡,헬렌카민스키,214725,461,98988225,0.0,6.0,245.0,114.0,21.0,4.0,0.0,0.0,0.0,0.0,16.0,6.0,1.0,1.0,0.0,0.0,46.0,30.0,430.0,47.0,5.0,8.0,18.0,15.0,11.0,22.0,84.0,14.0,29.0,14.0,13.0,8.0,2.0,158.0,12.0
패션잡화,모자,아동모,게스,43000,2,86000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
패션잡화,모자,아동모,겐조,141000,5,705000,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
패션잡화,모자,아동모,구찌,302941,18,5452938,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,8.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,12.0,0.0
패션잡화,모자,아동모,닥스,17833,3,53499,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
패션잡화,모자,아동모,디스퀘어드,124500,2,249000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
패션잡화,모자,아동모,디스퀘어드2,109000,1,109000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
패션잡화,모자,아동모,랄프로렌,115300,1,115300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
패션잡화,모자,아동모,몽클레어,263000,2,526000,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
